
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,1,1,0,0,1,0,2,0,1.59348722155
0,0,0,1,1,0,0,1,0,2,1,1.51543576689
0,0,0,1,1,0,0,1,0,2,2,1.55126938414
0,0,0,1,1,0,0,1,1,0,0,1.54229975965
0,0,0,1,1,0,0,1,1,0,1,1.51718412086
0,0,0,1,1,0,0,1,1,0,2,1.55355237311
0,0,0,1,1,0,0,1,1,1,0,1.52376752097
0,0,0,1,1,0,0,1,1,1,1,1.56524860729
0,0,0,1,1,0,0,1,1,1,2,1.55339213218
0,0,0,1,1,0,0,1,1,2,0,1.59187666885
0,0,0,1,1,0,0,1,1,2,1,1.56173960255
0,0,0,1,1,0,0,1,1,2,2,1.57218304275
0,0,0,1,1,0,1,0,0,0,0,1.52566232558
0,0,0,1,1,0,1,0,0,0,1,1.51743207668
0,0,0,1,1,0,1,0,0,0,2,1.45594146568
0,0,0,1,1,0,1,0,0,1,0,1.55423665843
0,0,0,1,1,0,1,0,0,1,1,1.46731145016
0,0,0,1,1,0,1,0,0,1,2,1.48233262161
0,0,0,1,1,0,1,0,0,2,0,1.59174486213
0,0,0,1,1,0,1,0,0,2,1,1.559910313
0,0,0,1,1,0,1,0,0,2,2,1.53401900485
0,0,0,1,1,0,1,0,1,0,0,1.60987798928
0,0,0,1,1,0,1,0,1,0,1,1.60106395354
0,0,0,1,1,0,1,0,1,0,2,1.57017439534
0,0,0,1,1,0,1,0,1,1,0,1.58554736417
0,0,0,1,1,0,1,0,1,1,1,1.54101901693
0,0,0,1,1,0,1,0,1,1,2,1.53419617813
0,0,0,1,1,0,1,0,1,2,0,1.63802025419
0,0,0,1,1,0,1,0,1,2,1,1.60418295301
0,0,0,1,1,0,1,0,1,2,2,1.60847015244
0,0,0,1,1,0,1,1,0,0,0,1.59675053795
0,0,0,1,1,0,1,1,0,0,1,1.55820927082
0,0,0,1,1,0,1,1,0,0,2,1.51968643771
0,0,0,1,1,0,1,1,0,1,0,1.5845946631
0,0,0,1,1,0,1,1,0,1,1,1.48838825552
0,0,0,1,1,0,1,1,0,1,2,1.50490372811
0,0,0,1,1,0,1,1,0,2,0,1.58753772112
0,0,0,1,1,0,1,1,0,2,1,1.58177961648
0,0,0,1,1,0,1,1,0,2,2,1.53236391771
0,0,0,1,1,0,1,1,1,0,0,1.60294773212
0,0,0,1,1,0,1,1,1,0,1,1.57930172307
0,0,0,1,1,0,1,1,1,0,2,1.53791585292
0,0,0,1,1,0,1,1,1,1,0,1.61457491953
0,0,0,1,1,0,1,1,1,1,1,1.54539559759
0,0,0,1,1,0,1,1,1,1,2,1.56049296893
0,0,0,1,1,0,1,1,1,2,0,1.63742060833
0,0,0,1,1,0,1,1,1,2,1,1.64513410538
0,0,0,1,1,0,1,1,1,2,2,1.61074910226
0,0,0,1,1,1,0,0,0,0,0,1.99780481002
0,0,0,1,1,1,0,0,0,0,1,1.99819495452
0,0,0,1,1,1,0,0,0,0,2,1.99726971793
0,0,0,1,1,1,0,0,0,1,0,1.99912224237
0,0,0,1,1,1,0,0,0,1,1,1.99834416738
0,0,0,1,1,1,0,0,0,1,2,1.99873306235
0,0,0,1,1,1,0,0,0,2,0,1.99576101962
0,0,0,1,1,1,0,0,0,2,1,1.99607084589
0,0,0,1,1,1,0,0,0,2,2,1.99474116019
0,0,0,1,1,1,0,0,1,0,0,1.99304611324
0,0,0,1,1,1,0,0,1,0,1,1.99224668445
0,0,0,1,1,1,0,0,1,0,2,1.99305943024
0,0,0,1,1,1,0,0,1,1,0,1.99101784504
0,0,0,1,1,1,0,0,1,1,1,1.99065995406
0,0,0,1,1,1,0,0,1,1,2,1.99095410922
0,0,0,1,1,1,0,0,1,2,0,1.98798983564
0,0,0,1,1,1,0,0,1,2,1,1.9882635693
0,0,0,1,1,1,0,0,1,2,2,1.98879803514
0,0,0,1,1,1,0,1,0,0,0,1.9969483026
0,0,0,1,1,1,0,1,0,0,1,1.99674143154
0,0,0,1,1,1,0,1,0,0,2,1.997379037
0,0,0,1,1,1,0,1,0,1,0,1.99536755171
0,0,0,1,1,1,0,1,0,1,1,1.99825570664
0,0,0,1,1,1,0,1,0,1,2,1.99575699583
0,0,0,1,1,1,0,1,0,2,0,1.99506061195
0,0,0,1,1,1,0,1,0,2,1,1.99567276577
0,0,0,1,1,1,0,1,0,2,2,1.99561016723
0,0,0,1,1,1,0,1,1,0,0,1.99984049181
0,0,0,1,1,1,0,1,1,0,1,1.99852775124
0,0,0,1,1,1,0,1,1,0,2,1.99717434375
0,0,0,1,1,1,0,1,1,1,0,1.99835736502
0,0,0,1,1,1,0,1,1,1,1,1.99947919334
0,0,0,1,1,1,0,1,1,1,2,1.99781682203
0,0,0,1,1,1,0,1,1,2,0,1.9965387884
0,0,0,1,1,1,0,1,1,2,1,1.99634506425
0,0,0,1,1,1,0,1,1,2,2,1.99629369818
0,0,0,1,1,1,1,0,0,0,0,1.5629200673
0,0,0,1,1,1,1,0,0,0,1,1.58712516089
0,0,0,1,1,1,1,0,0,0,2,1.57662105542
0,0,0,1,1,1,1,0,0,1,0,1.56015931323
0,0,0,1,1,1,1,0,0,1,1,1.5484971925
0,0,0,1,1,1,1,0,0,1,2,1.54190932399
0,0,0,1,1,1,1,0,0,2,0,1.48000681594
0,0,0,1,1,1,1,0,0,2,1,1.51726999486
0,0,0,1,1,1,1,0,0,2,2,1.50295619064
0,0,0,1,1,1,1,0,1,0,0,1.80347299034
0,0,0,1,1,1,1,0,1,0,1,1.79051197327
0,0,0,1,1,1,1,0,1,0,2,1.79401961078
0,0,0,1,1,1,1,0,1,1,0,1.78057441408
0,0,0,1,1,1,1,0,1,1,1,1.76675186295
0,0,0,1,1,1,1,0,1,1,2,1.76137131804
0,0,0,1,1,1,1,0,1,2,0,1.51287632914
0,0,0,1,1,1,1,0,1,2,1,1.49230526754
0,0,0,1,1,1,1,0,1,2,2,1.49231453622
0,0,0,1,1,1,1,1,0,0,0,1.63908930611
0,0,0,1,1,1,1,1,0,0,1,1.62728463279
0,0,0,1,1,1,1,1,0,0,2,1.63645508338
0,0,0,1,1,1,1,1,0,1,0,1.59254517351
0,0,0,1,1,1,1,1,0,1,1,1.60381955205
0,0,0,1,1,1,1,1,0,1,2,1.59123133162
0,0,0,1,1,1,1,1,0,2,0,1.55855560031
0,0,0,1,1,1,1,1,0,2,1,1.53280695727
0,0,0,1,1,1,1,1,0,2,2,1.52758180174
0,0,0,1,1,1,1,1,1,0,0,1.66751524024
0,0,0,1,1,1,1,1,1,0,1,1.61133455522
0,0,0,1,1,1,1,1,1,0,2,1.66049103418
0,0,0,1,1,1,1,1,1,1,0,1.65959277393
0,0,0,1,1,1,1,1,1,1,1,1.6080145043
0,0,0,1,1,1,1,1,1,1,2,1.64107353771
0,0,0,1,1,1,1,1,1,2,0,1.58406263195
0,0,0,1,1,1,1,1,1,2,1,1.56339768121
0,0,0,1,1,1,1,1,1,2,2,1.5553972094
0,0,1,0,0,0,0,0,0,0,0,1.54629476757
0,0,1,0,0,0,0,0,0,0,1,1.45515148245
0,0,1,0,0,0,0,0,0,0,2,1.48502820303
0,0,1,0,0,0,0,0,0,1,0,1.52582729836
0,0,1,0,0,0,0,0,0,1,1,1.42862292521
0,0,1,0,0,0,0,0,0,1,2,1.44109867462
0,0,1,0,0,0,0,0,0,2,0,1.87267242948
0,0,1,0,0,0,0,0,0,2,1,1.87156762262
0,0,1,0,0,0,0,0,0,2,2,1.87634570778
0,0,1,0,0,0,0,0,1,0,0,1.52178260413
0,0,1,0,0,0,0,0,1,0,1,1.52529655077
0,0,1,0,0,0,0,0,1,0,2,1.52230094701
0,0,1,0,0,0,0,0,1,1,0,1.54109646786
0,0,1,0,0,0,0,0,1,1,1,1.51020591481
0,0,1,0,0,0,0,0,1,1,2,1.5126818283
0,0,1,0,0,0,0,0,1,2,0,1.93735937552
0,0,1,0,0,0,0,0,1,2,1,1.93621139478
0,0,1,0,0,0,0,0,1,2,2,1.93493833639
0,0,1,0,0,0,0,1,0,0,0,1.54631490257
0,0,1,0,0,0,0,1,0,0,1,1.48844181912
0,0,1,0,0,0,0,1,0,0,2,1.47431183644
0,0,1,0,0,0,0,1,0,1,0,1.48765229059
0,0,1,0,0,0,0,1,0,1,1,1.47683236283
0,0,1,0,0,0,0,1,0,1,2,1.42028373936
0,0,1,0,0,0,0,1,0,2,0,1.65287764308
0,0,1,0,0,0,0,1,0,2,1,1.62211153753
0,0,1,0,0,0,0,1,0,2,2,1.62863779818
0,0,1,0,0,0,0,1,1,0,0,1.49825899341
0,0,1,0,0,0,0,1,1,0,1,1.48345747323
0,0,1,0,0,0,0,1,1,0,2,1.47250091228
0,0,1,0,0,0,0,1,1,1,0,0.997864583333
0,0,1,0,0,0,0,1,1,1,1,1.44606031677
0,0,1,0,0,0,0,1,1,1,2,0.995545833333
0,0,1,0,0,0,0,1,1,2,0,1.90592950867
0,0,1,0,0,0,0,1,1,2,1,1.90469167321
0,0,1,0,0,0,0,1,1,2,2,1.90563409471
0,0,1,0,0,0,1,0,0,0,0,1.51465269384
0,0,1,0,0,0,1,0,0,0,1,1.46376255631
0,0,1,0,0,0,1,0,0,0,2,1.45581737144
0,0,1,0,0,0,1,0,0,1,0,1.49175360164
0,0,1,0,0,0,1,0,0,1,1,1.40636157063
0,0,1,0,0,0,1,0,0,1,2,1.39429304418
0,0,1,0,0,0,1,0,0,2,0,1.6519841744
0,0,1,0,0,0,1,0,0,2,1,1.57109963366
0,0,1,0,0,0,1,0,0,2,2,1.59196337065
0,0,1,0,0,0,1,0,1,0,0,1.53932508511
0,0,1,0,0,0,1,0,1,0,1,1.46334327374
0,0,1,0,0,0,1,0,1,0,2,1.51342718869
0,0,1,0,0,0,1,0,1,1,0,1.55529075934
0,0,1,0,0,0,1,0,1,1,1,1.4777866449
0,0,1,0,0,0,1,0,1,1,2,1.44070956887
0,0,1,0,0,0,1,0,1,2,0,1.62878210378
0,0,1,0,0,0,1,0,1,2,1,1.62905668922
0,0,1,0,0,0,1,0,1,2,2,1.60893830554
0,0,1,0,0,0,1,1,0,0,0,1.55988715189
0,0,1,0,0,0,1,1,0,0,1,1.50080777201
0,0,1,0,0,0,1,1,0,0,2,1.50277406352
0,0,1,0,0,0,1,1,0,1,0,1.47800219554
0,0,1,0,0,0,1,1,0,1,1,1.4660081559
0,0,1,0,0,0,1,1,0,1,2,1.47591588544
0,0,1,0,0,0,1,1,0,2,0,1.58034904317
0,0,1,0,0,0,1,1,0,2,1,1.55894041001
0,0,1,0,0,0,1,1,0,2,2,1.58986051459
0,0,1,0,0,0,1,1,1,0,0,1.52133128906
0,0,1,0,0,0,1,1,1,0,1,1.46840475899
0,0,1,0,0,0,1,1,1,0,2,1.50035608205
0,0,1,0,0,0,1,1,1,1,0,1.54326724658
0,0,1,0,0,0,1,1,1,1,1,1.50358918806
0,0,1,0,0,0,1,1,1,1,2,1.52578404934
0,0,1,0,0,0,1,1,1,2,0,1.65041580793
0,0,1,0,0,0,1,1,1,2,1,1.60470532897
0,0,1,0,0,0,1,1,1,2,2,1.56658640185
0,0,1,0,0,1,0,0,0,0,0,1.99872257669
0,0,1,0,0,1,0,0,0,0,1,1.99802021603
0,0,1,0,0,1,0,0,0,0,2,1.99827362399
0,0,1,0,0,1,0,0,0,1,0,1.99747294213
0,0,1,0,0,1,0,0,0,1,1,1.99759754905
0,0,1,0,0,1,0,0,0,1,2,1.99882675926
0,0,1,0,0,1,0,0,0,2,0,1.99810816303
0,0,1,0,0,1,0,0,0,2,1,1.99852481891
0,0,1,0,0,1,0,0,0,2,2,1.99849787839
0,0,1,0,0,1,0,0,1,0,0,1.99221516423
0,0,1,0,0,1,0,0,1,0,1,1.99871703905
0,0,1,0,0,1,0,0,1,0,2,1.99929509194
0,0,1,0,0,1,0,0,1,1,0,1.9900823929
0,0,1,0,0,1,0,0,1,1,1,1.99887918035
0,0,1,0,0,1,0,0,1,1,2,1.99788871484
0,0,1,0,0,1,0,0,1,2,0,1.99708652111
0,0,1,0,0,1,0,0,1,2,1,1.99727550024
0,0,1,0,0,1,0,0,1,2,2,1.9976855921
0,0,1,0,0,1,0,1,0,0,0,1.99641381639
0,0,1,0,0,1,0,1,0,0,1,1.99706095562
0,0,1,0,0,1,0,1,0,0,2,1.99739149383
0,0,1,0,0,1,0,1,0,1,0,1.996268917
0,0,1,0,0,1,0,1,0,1,1,1.99659763038
0,0,1,0,0,1,0,1,0,1,2,1.99760667833
0,0,1,0,0,1,0,1,0,2,0,1.99740390302
0,0,1,0,0,1,0,1,0,2,1,1.99694474341
0,0,1,0,0,1,0,1,0,2,2,1.99804274125
0,0,1,0,0,1,0,1,1,0,0,1.99783185274
0,0,1,0,0,1,0,1,1,0,1,1.99831889398
0,0,1,0,0,1,0,1,1,0,2,1.99826539552
0,0,1,0,0,1,0,1,1,1,0,1.99811633943
0,0,1,0,0,1,0,1,1,1,1,1.99891479137
0,0,1,0,0,1,0,1,1,1,2,1.99627753023
0,0,1,0,0,1,0,1,1,2,0,1.99799622929
0,0,1,0,0,1,0,1,1,2,1,1.99825615915
0,0,1,0,0,1,0,1,1,2,2,1.9970435192
0,0,1,0,0,1,1,0,0,0,0,1.59761063564
0,0,1,0,0,1,1,0,0,0,1,1.56585934631
0,0,1,0,0,1,1,0,0,0,2,1.57329147617
0,0,1,0,0,1,1,0,0,1,0,1.5624808022
0,0,1,0,0,1,1,0,0,1,1,1.57327851205
0,0,1,0,0,1,1,0,0,1,2,1.5392895599
0,0,1,0,0,1,1,0,0,2,0,1.75809188677
0,0,1,0,0,1,1,0,0,2,1,1.75418039454
0,0,1,0,0,1,1,0,0,2,2,1.76526609354
0,0,1,0,0,1,1,0,1,0,0,1.76750102229
0,0,1,0,0,1,1,0,1,0,1,1.78308832218
0,0,1,0,0,1,1,0,1,0,2,1.77975254322
0,0,1,0,0,1,1,0,1,1,0,1.7678228747
0,0,1,0,0,1,1,0,1,1,1,1.76927475253
0,0,1,0,0,1,1,0,1,1,2,1.78595540152
0,0,1,0,0,1,1,0,1,2,0,1.90029167075
0,0,1,0,0,1,1,0,1,2,1,1.90152466844
0,0,1,0,0,1,1,0,1,2,2,1.89761304435
0,0,1,0,0,1,1,1,0,0,0,1.54544123905
0,0,1,0,0,1,1,1,0,0,1,1.53942023427
0,0,1,0,0,1,1,1,0,0,2,1.52340419451
0,0,1,0,0,1,1,1,0,1,0,1.54007596703
0,0,1,0,0,1,1,1,0,1,1,1.46655296996
0,0,1,0,0,1,1,1,0,1,2,1.48481161222
0,0,1,0,0,1,1,1,0,2,0,1.64371785123
0,0,1,0,0,1,1,1,0,2,1,1.64855283118
0,0,1,0,0,1,1,1,0,2,2,1.65204478372
0,0,1,0,0,1,1,1,1,0,0,1.56833471397
0,0,1,0,0,1,1,1,1,0,1,1.58338632312
0,0,1,0,0,1,1,1,1,0,2,1.58066416431
0,0,1,0,0,1,1,1,1,1,0,1.57521615899
0,0,1,0,0,1,1,1,1,1,1,1.57155795633
0,0,1,0,0,1,1,1,1,1,2,1.54677288543
0,0,1,0,0,1,1,1,1,2,0,1.62984968345
0,0,1,0,0,1,1,1,1,2,1,1.61275948091
0,0,1,0,0,1,1,1,1,2,2,1.61013750364
0,0,1,0,1,0,0,0,0,0,0,1.5888884558
0,0,1,0,1,0,0,0,0,0,1,1.42846766308
0,0,1,0,1,0,0,0,0,0,2,1.50651642009
0,0,1,0,1,0,0,0,0,1,0,1.55415543856
0,0,1,0,1,0,0,0,0,1,1,1.4542029848
0,0,1,0,1,0,0,0,0,1,2,1.52061149797
0,0,1,0,1,0,0,0,0,2,0,1.84769590851
0,0,1,0,1,0,0,0,0,2,1,1.85661373302
0,0,1,0,1,0,0,0,0,2,2,1.84281533007
0,0,1,0,1,0,0,0,1,0,0,1.77198199991
0,0,1,0,1,0,0,0,1,0,1,1.75909011994
0,0,1,0,1,0,0,0,1,0,2,1.76240764237
0,0,1,0,1,0,0,0,1,1,0,1.76684041271
0,0,1,0,1,0,0,0,1,1,1,1.77264562205
0,0,1,0,1,0,0,0,1,1,2,1.75754667394
0,0,1,0,1,0,0,0,1,2,0,1.92418851305
0,0,1,0,1,0,0,0,1,2,1,1.91528583456
0,0,1,0,1,0,0,0,1,2,2,1.91747365514
0,0,1,0,1,0,0,1,0,0,0,1.57239268024
0,0,1,0,1,0,0,1,0,0,1,1.48490183412
0,0,1,0,1,0,0,1,0,0,2,1.48079378786
0,0,1,0,1,0,0,1,0,1,0,1.55624775377
0,0,1,0,1,0,0,1,0,1,1,1.4913460526
0,0,1,0,1,0,0,1,0,1,2,1.50735775408
0,0,1,0,1,0,0,1,0,2,0,1.56135917089
0,0,1,0,1,0,0,1,0,2,1,1.62217108227
0,0,1,0,1,0,0,1,0,2,2,1.60975502402
0,0,1,0,1,0,0,1,1,0,0,1.54160463874
0,0,1,0,1,0,0,1,1,0,1,1.51188523037
0,0,1,0,1,0,0,1,1,0,2,1.53151728252
0,0,1,0,1,0,0,1,1,1,0,1.54618684967
0,0,1,0,1,0,0,1,1,1,1,1.52601665711
0,0,1,0,1,0,0,1,1,1,2,1.53510390946
0,0,1,0,1,0,0,1,1,2,0,1.90251045828
0,0,1,0,1,0,0,1,1,2,1,1.90197721048
0,0,1,0,1,0,0,1,1,2,2,1.90389778833
0,0,1,0,1,0,1,0,0,0,0,1.5043502726
0,0,1,0,1,0,1,0,0,0,1,1.47152189458
0,0,1,0,1,0,1,0,0,0,2,1.47051519324
0,0,1,0,1,0,1,0,0,1,0,1.48567610428
0,0,1,0,1,0,1,0,0,1,1,1.42924688788
0,0,1,0,1,0,1,0,0,1,2,1.43874172351
0,0,1,0,1,0,1,0,0,2,0,1.63570339824
0,0,1,0,1,0,1,0,0,2,1,1.60416709497
0,0,1,0,1,0,1,0,0,2,2,1.59331618347
0,0,1,0,1,0,1,0,1,0,0,1.55968794285
0,0,1,0,1,0,1,0,1,0,1,1.55709967777
0,0,1,0,1,0,1,0,1,0,2,1.52304512957
0,0,1,0,1,0,1,0,1,1,0,1.59382065684
0,0,1,0,1,0,1,0,1,1,1,1.498124112
0,0,1,0,1,0,1,0,1,1,2,1.52670551035
0,0,1,0,1,0,1,0,1,2,0,1.6015084421
0,0,1,0,1,0,1,0,1,2,1,1.62342526466
0,0,1,0,1,0,1,0,1,2,2,1.61435763542
0,0,1,0,1,0,1,1,0,0,0,1.60566930763
0,0,1,0,1,0,1,1,0,0,1,1.5157664575
0,0,1,0,1,0,1,1,0,0,2,1.51909405336
0,0,1,0,1,0,1,1,0,1,0,1.5677919474
0,0,1,0,1,0,1,1,0,1,1,1.53122903438
0,0,1,0,1,0,1,1,0,1,2,1.51444196354
0,0,1,0,1,0,1,1,0,2,0,1.64617906044
0,0,1,0,1,0,1,1,0,2,1,1.62016643334
0,0,1,0,1,0,1,1,0,2,2,1.64877068483
0,0,1,0,1,0,1,1,1,0,0,1.57549921435
0,0,1,0,1,0,1,1,1,0,1,1.55010911907
0,0,1,0,1,0,1,1,1,0,2,1.56733798887
0,0,1,0,1,0,1,1,1,1,0,1.58178077153
0,0,1,0,1,0,1,1,1,1,1,1.55440588386
0,0,1,0,1,0,1,1,1,1,2,1.56657035765
0,0,1,0,1,0,1,1,1,2,0,1.65090988852
0,0,1,0,1,0,1,1,1,2,1,1.63655115706
0,0,1,0,1,0,1,1,1,2,2,1.62683313669
0,0,1,0,1,1,0,0,0,0,0,1.99660320708
0,0,1,0,1,1,0,0,0,0,1,1.99875529226
0,0,1,0,1,1,0,0,0,0,2,1.99867263373
0,0,1,0,1,1,0,0,0,1,0,1.9978882744
0,0,1,0,1,1,0,0,0,1,1,1.99875043937
0,0,1,0,1,1,0,0,0,1,2,1.9977983197
0,0,1,0,1,1,0,0,0,2,0,1.99853872348
0,0,1,0,1,1,0,0,0,2,1,1.99776715797
0,0,1,0,1,1,0,0,0,2,2,1.99794678899
0,0,1,0,1,1,0,0,1,0,0,1.99269143305
0,0,1,0,1,1,0,0,1,0,1,1.99633433549
0,0,1,0,1,1,0,0,1,0,2,1.99717469467
0,0,1,0,1,1,0,0,1,1,0,1.99050093911
0,0,1,0,1,1,0,0,1,1,1,1.99994661058
0,0,1,0,1,1,0,0,1,1,2,1.99833191627
0,0,1,0,1,1,0,0,1,2,0,1.99542874535
0,0,1,0,1,1,0,0,1,2,1,1.99817902825
0,0,1,0,1,1,0,0,1,2,2,1.99895733433
0,0,1,0,1,1,0,1,0,0,0,1.99773541419
0,0,1,0,1,1,0,1,0,0,1,1.99787198816
0,0,1,0,1,1,0,1,0,0,2,1.99732024603
0,0,1,0,1,1,0,1,0,1,0,1.99773338912
0,0,1,0,1,1,0,1,0,1,1,1.99587919565
0,0,1,0,1,1,0,1,0,1,2,1.99859778251
0,0,1,0,1,1,0,1,0,2,0,1.9986185769
0,0,1,0,1,1,0,1,0,2,1,1.99834967897
0,0,1,0,1,1,0,1,0,2,2,1.99879682146
0,0,1,0,1,1,0,1,1,0,0,1.99877467372
0,0,1,0,1,1,0,1,1,0,1,1.99830863193
0,0,1,0,1,1,0,1,1,0,2,1.99888256453
0,0,1,0,1,1,0,1,1,1,0,1.99948429254
0,0,1,0,1,1,0,1,1,1,1,1.99954429107
0,0,1,0,1,1,0,1,1,1,2,1.99910026551
0,0,1,0,1,1,0,1,1,2,0,1.99811910085
0,0,1,0,1,1,0,1,1,2,1,1.99928281043
0,0,1,0,1,1,0,1,1,2,2,1.99913394931
0,0,1,0,1,1,1,0,0,0,0,1.58004208801
0,0,1,0,1,1,1,0,0,0,1,1.55801016889
0,0,1,0,1,1,1,0,0,0,2,1.58318044259
0,0,1,0,1,1,1,0,0,1,0,1.55582479348
0,0,1,0,1,1,1,0,0,1,1,1.53287685655
0,0,1,0,1,1,1,0,0,1,2,1.55826969968
0,0,1,0,1,1,1,0,0,2,0,1.76772184889
0,0,1,0,1,1,1,0,0,2,1,1.76571611964
0,0,1,0,1,1,1,0,0,2,2,1.77099150447
0,0,1,0,1,1,1,0,1,0,0,1.85969915291
0,0,1,0,1,1,1,0,1,0,1,1.86536974524
0,0,1,0,1,1,1,0,1,0,2,1.86570650065
0,0,1,0,1,1,1,0,1,1,0,1.85188960032
0,0,1,0,1,1,1,0,1,1,1,1.86408951569
0,0,1,0,1,1,1,0,1,1,2,1.86445719141
0,0,1,0,1,1,1,0,1,2,0,1.91023955198
0,0,1,0,1,1,1,0,1,2,1,1.91234406116
0,0,1,0,1,1,1,0,1,2,2,1.91245750952
0,0,1,0,1,1,1,1,0,0,0,1.63737397476
0,0,1,0,1,1,1,1,0,0,1,1.65128468766
0,0,1,0,1,1,1,1,0,0,2,1.62972889492
0,0,1,0,1,1,1,1,0,1,0,1.63161475366
0,0,1,0,1,1,1,1,0,1,1,1.62699941542
0,0,1,0,1,1,1,1,0,1,2,1.63134056317
0,0,1,0,1,1,1,1,0,2,0,1.65656223336
0,0,1,0,1,1,1,1,0,2,1,1.68743456847
0,0,1,0,1,1,1,1,0,2,2,1.62673112424
0,0,1,0,1,1,1,1,1,0,0,1.65097191195
0,0,1,0,1,1,1,1,1,0,1,1.64390669831
0,0,1,0,1,1,1,1,1,0,2,1.67219283234
0,0,1,0,1,1,1,1,1,1,0,1.65417310578
0,0,1,0,1,1,1,1,1,1,1,1.63815627959
0,0,1,0,1,1,1,1,1,1,2,1.64709833104
0,0,1,0,1,1,1,1,1,2,0,1.73712634565
0,0,1,0,1,1,1,1,1,2,1,1.73592739425
0,0,1,0,1,1,1,1,1,2,2,1.73613658322
0,0,1,1,0,0,0,0,0,0,0,1.56054880722
0,0,1,1,0,0,0,0,0,0,1,1.45072423751
0,0,1,1,0,0,0,0,0,0,2,1.45677986195
0,0,1,1,0,0,0,0,0,1,0,1.5790622023
0,0,1,1,0,0,0,0,0,1,1,1.45933712513
0,0,1,1,0,0,0,0,0,1,2,1.45441166784
0,0,1,1,0,0,0,0,0,2,0,1.59803005754
0,0,1,1,0,0,0,0,0,2,1,1.48863657958
0,0,1,1,0,0,0,0,0,2,2,1.4808386278
0,0,1,1,0,0,0,0,1,0,0,1.53154295813
0,0,1,1,0,0,0,0,1,0,1,1.49700499292
0,0,1,1,0,0,0,0,1,0,2,1.51366740248
0,0,1,1,0,0,0,0,1,1,0,1.50718977706
0,0,1,1,0,0,0,0,1,1,1,1.51558573529
0,0,1,1,0,0,0,0,1,1,2,1.51162424447
0,0,1,1,0,0,0,0,1,2,0,1.53551894482
0,0,1,1,0,0,0,0,1,2,1,1.55539778127
0,0,1,1,0,0,0,0,1,2,2,1.57275328019
0,0,1,1,0,0,0,1,0,0,0,1.52164793152
0,0,1,1,0,0,0,1,0,0,1,1.45790949872
0,0,1,1,0,0,0,1,0,0,2,1.48714285072
0,0,1,1,0,0,0,1,0,1,0,1.51405154185
0,0,1,1,0,0,0,1,0,1,1,1.45503091777
0,0,1,1,0,0,0,1,0,1,2,1.45447447725
0,0,1,1,0,0,0,1,0,2,0,1.60960555832
0,0,1,1,0,0,0,1,0,2,1,1.49340376233
0,0,1,1,0,0,0,1,0,2,2,1.51917049701
0,0,1,1,0,0,0,1,1,0,0,1.49819763288
0,0,1,1,0,0,0,1,1,0,1,1.44747425219
0,0,1,1,0,0,0,1,1,0,2,1.48138816584
0,0,1,1,0,0,0,1,1,1,0,1.49856131857
0,0,1,1,0,0,0,1,1,1,1,1.43398001875
0,0,1,1,0,0,0,1,1,1,2,1.44611992776
0,0,1,1,0,0,0,1,1,2,0,1.56933146
0,0,1,1,0,0,0,1,1,2,1,1.5413526026
0,0,1,1,0,0,0,1,1,2,2,1.51378563572
0,0,1,1,0,0,1,0,0,0,0,1.5124106082
0,0,1,1,0,0,1,0,0,0,1,1.42053143923
0,0,1,1,0,0,1,0,0,0,2,1.43234843203
0,0,1,1,0,0,1,0,0,1,0,1.51769170867
0,0,1,1,0,0,1,0,0,1,1,1.44067579054
0,0,1,1,0,0,1,0,0,1,2,1.39918241883
0,0,1,1,0,0,1,0,0,2,0,1.52912368728
0,0,1,1,0,0,1,0,0,2,1,1.48729236615
0,0,1,1,0,0,1,0,0,2,2,1.50152677192
0,0,1,1,0,0,1,0,1,0,0,1.51969022472
0,0,1,1,0,0,1,0,1,0,1,1.48379516804
0,0,1,1,0,0,1,0,1,0,2,1.49065798308
0,0,1,1,0,0,1,0,1,1,0,1.53733823764
0,0,1,1,0,0,1,0,1,1,1,1.52626254726
0,0,1,1,0,0,1,0,1,1,2,1.53645924953
0,0,1,1,0,0,1,0,1,2,0,1.55507950158
0,0,1,1,0,0,1,0,1,2,1,1.52697312062
0,0,1,1,0,0,1,0,1,2,2,1.5328313672
0,0,1,1,0,0,1,1,0,0,0,1.51131508615
0,0,1,1,0,0,1,1,0,0,1,1.47715053456
0,0,1,1,0,0,1,1,0,0,2,1.46476153915
0,0,1,1,0,0,1,1,0,1,0,1.45666841467
0,0,1,1,0,0,1,1,0,1,1,1.50920406681
0,0,1,1,0,0,1,1,0,1,2,1.49522432097
0,0,1,1,0,0,1,1,0,2,0,1.52473614649
