
% 1. Title: Modular CMA-ES Framework - Fitness values per structure
%
% 2. Sources:
%      (a) Creator: S.J. van Rijn (s.j.van.rijn@liacs.leidenuniv.nl)
%      (b) Donor: Sander van Rijn
%      (c) Date: January, 2017
%
@RELATION ESs

@ATTRIBUTE active       NUMERIC
@ATTRIBUTE elitist      NUMERIC
@ATTRIBUTE mirrored     NUMERIC
@ATTRIBUTE orthogonal   NUMERIC
@ATTRIBUTE sequential   NUMERIC
@ATTRIBUTE threshold    NUMERIC
@ATTRIBUTE tpa          NUMERIC
@ATTRIBUTE pairwise     NUMERIC
@ATTRIBUTE weights      NUMERIC
@ATTRIBUTE base-sampler NUMERIC
@ATTRIBUTE ipop         NUMERIC
@ATTRIBUTE class        NUMERIC

@DATA
0,0,0,1,1,0,0,1,0,1,1,0.0282579741379
0,0,0,1,1,0,0,1,0,1,2,0.0411229166667
0,0,0,1,1,0,0,1,0,2,0,0.029984375
0,0,0,1,1,0,0,1,0,2,1,0.0357231770833
0,0,0,1,1,0,0,1,0,2,2,0.0303376116071
0,0,0,1,1,0,0,1,1,0,0,0.165558854167
0,0,0,1,1,0,0,1,1,0,1,0.328184375
0,0,0,1,1,0,0,1,1,0,2,0.24710703125
0,0,0,1,1,0,0,1,1,1,0,0.247715625
0,0,0,1,1,0,0,1,1,1,1,0.24445859375
0,0,0,1,1,0,0,1,1,1,2,0.324994791667
0,0,0,1,1,0,0,1,1,2,0,0.4944875
0,0,0,1,1,0,0,1,1,2,1,0.19694875
0,0,0,1,1,0,0,1,1,2,2,0.4955953125
0,0,0,1,1,0,1,0,0,0,0,0.0287565848214
0,0,0,1,1,0,1,0,0,0,1,0.0300775240385
0,0,0,1,1,0,1,0,0,0,2,0.0340506510417
0,0,0,1,1,0,1,0,0,1,0,0.0273680803571
0,0,0,1,1,0,1,0,0,1,1,0.0239233333333
0,0,0,1,1,0,1,0,0,1,2,0.0274092633929
0,0,0,1,1,0,1,0,0,2,0,0.0327835336538
0,0,0,1,1,0,1,0,0,2,1,0.0284646875
0,0,0,1,1,0,1,0,0,2,2,0.0467120065789
0,0,0,1,1,0,1,0,1,0,0,0.4970984375
0,0,0,1,1,0,1,0,1,0,1,1.53173636677
0,0,0,1,1,0,1,0,1,0,2,0.9944375
0,0,0,1,1,0,1,0,1,1,0,0.327341666667
0,0,0,1,1,0,1,0,1,1,1,0.997571875
0,0,0,1,1,0,1,0,1,1,2,1.49002249917
0,0,0,1,1,0,1,0,1,2,0,1.51217428106
0,0,0,1,1,0,1,0,1,2,1,1.50464132933
0,0,0,1,1,0,1,0,1,2,2,1.49304227465
0,0,0,1,1,0,1,1,0,0,0,1.54028510305
0,0,0,1,1,0,1,1,0,0,1,1.53465803143
0,0,0,1,1,0,1,1,0,0,2,0.99763125
0,0,0,1,1,0,1,1,0,1,0,0.99341875
0,0,0,1,1,0,1,1,0,1,1,0.497696875
0,0,0,1,1,0,1,1,0,1,2,0.999578125
0,0,0,1,1,0,1,1,0,2,0,1.54597381037
0,0,0,1,1,0,1,1,0,2,1,0.993775
0,0,0,1,1,0,1,1,0,2,2,0.996196875
0,0,0,1,1,0,1,1,1,0,0,0.991684375
0,0,0,1,1,0,1,1,1,0,1,1.55236420533
0,0,0,1,1,0,1,1,1,0,2,1.56065993375
0,0,0,1,1,0,1,1,1,1,0,1.56084777918
0,0,0,1,1,0,1,1,1,1,1,0.49731875
0,0,0,1,1,0,1,1,1,1,2,1.53823887865
0,0,0,1,1,0,1,1,1,2,0,1.55471533645
0,0,0,1,1,0,1,1,1,2,1,1.53521779988
0,0,0,1,1,0,1,1,1,2,2,1.56097223206
0,0,0,1,1,1,0,0,0,0,0,1.98105695483
0,0,0,1,1,1,0,0,0,0,1,1.98254622279
0,0,0,1,1,1,0,0,0,0,2,1.99393064497
0,0,0,1,1,1,0,0,0,1,0,1.98279176866
0,0,0,1,1,1,0,0,0,1,1,1.98630519362
0,0,0,1,1,1,0,0,0,1,2,1.97748529519
0,0,0,1,1,1,0,0,0,2,0,1.97396204575
0,0,0,1,1,1,0,0,0,2,1,1.96665559787
0,0,0,1,1,1,0,0,0,2,2,1.97769941218
0,0,0,1,1,1,0,0,1,0,0,1.98380569314
0,0,0,1,1,1,0,0,1,0,1,1.9795264822
0,0,0,1,1,1,0,0,1,0,2,1.98062496998
0,0,0,1,1,1,0,0,1,1,0,1.97608354949
0,0,0,1,1,1,0,0,1,1,1,1.9793597424
0,0,0,1,1,1,0,0,1,1,2,1.97940990205
0,0,0,1,1,1,0,0,1,2,0,1.96541215038
0,0,0,1,1,1,0,0,1,2,1,1.94642065185
0,0,0,1,1,1,0,0,1,2,2,1.93947622733
0,0,0,1,1,1,0,1,0,0,0,1.98319525902
0,0,0,1,1,1,0,1,0,0,1,1.99570820213
0,0,0,1,1,1,0,1,0,0,2,1.98038550274
0,0,0,1,1,1,0,1,0,1,0,1.98061543497
0,0,0,1,1,1,0,1,0,1,1,1.98974906193
0,0,0,1,1,1,0,1,0,1,2,1.99095161437
0,0,0,1,1,1,0,1,0,2,0,1.9835019508
0,0,0,1,1,1,0,1,0,2,1,1.97724687502
0,0,0,1,1,1,0,1,0,2,2,1.97602364026
0,0,0,1,1,1,0,1,1,0,0,1.99019176946
0,0,0,1,1,1,0,1,1,0,1,1.98381768709
0,0,0,1,1,1,0,1,1,0,2,1.98292101795
0,0,0,1,1,1,0,1,1,1,0,1.98091032223
0,0,0,1,1,1,0,1,1,1,1,1.98435040003
0,0,0,1,1,1,0,1,1,1,2,1.98680821382
0,0,0,1,1,1,0,1,1,2,0,1.9786261195
0,0,0,1,1,1,0,1,1,2,1,1.97951601635
0,0,0,1,1,1,0,1,1,2,2,1.97542443744
0,0,0,1,1,1,1,0,0,0,0,1.5678953111
0,0,0,1,1,1,1,0,0,0,1,1.55723641999
0,0,0,1,1,1,1,0,0,0,2,1.5547425746
0,0,0,1,1,1,1,0,0,1,0,1.53244242604
0,0,0,1,1,1,1,0,0,1,1,1.53255896992
0,0,0,1,1,1,1,0,0,1,2,1.53372198993
0,0,0,1,1,1,1,0,0,2,0,1.56184815047
0,0,0,1,1,1,1,0,0,2,1,1.56499220563
0,0,0,1,1,1,1,0,0,2,2,1.55805966177
0,0,0,1,1,1,1,0,1,0,0,1.65613683936
0,0,0,1,1,1,1,0,1,0,1,1.65775574643
0,0,0,1,1,1,1,0,1,0,2,1.68030827515
0,0,0,1,1,1,1,0,1,1,0,1.61989801576
0,0,0,1,1,1,1,0,1,1,1,1.67700591063
0,0,0,1,1,1,1,0,1,1,2,1.65205340333
0,0,0,1,1,1,1,0,1,2,0,1.61352742318
0,0,0,1,1,1,1,0,1,2,1,1.61192686511
0,0,0,1,1,1,1,0,1,2,2,1.61087421504
0,0,0,1,1,1,1,1,0,0,0,1.60295319231
0,0,0,1,1,1,1,1,0,0,1,1.62099113748
0,0,0,1,1,1,1,1,0,0,2,1.62085741847
0,0,0,1,1,1,1,1,0,1,0,1.58304115125
0,0,0,1,1,1,1,1,0,1,1,1.58395463547
0,0,0,1,1,1,1,1,0,1,2,1.61437161801
0,0,0,1,1,1,1,1,0,2,0,1.63234133959
0,0,0,1,1,1,1,1,0,2,1,1.63423680585
0,0,0,1,1,1,1,1,0,2,2,1.63474758252
0,0,0,1,1,1,1,1,1,0,0,1.66795216753
0,0,0,1,1,1,1,1,1,0,1,1.63511024139
0,0,0,1,1,1,1,1,1,0,2,1.64814206643
0,0,0,1,1,1,1,1,1,1,0,1.66744977445
0,0,0,1,1,1,1,1,1,1,1,1.66762231912
0,0,0,1,1,1,1,1,1,1,2,1.6577965633
0,0,0,1,1,1,1,1,1,2,0,1.64582402728
0,0,0,1,1,1,1,1,1,2,1,1.63556590464
0,0,0,1,1,1,1,1,1,2,2,1.63268600116
0,0,1,0,0,0,0,0,0,0,0,0.0193306451613
0,0,1,0,0,0,0,0,0,0,1,0.0184501953125
0,0,1,0,0,0,0,0,0,0,2,0.0193901209677
0,0,1,0,0,0,0,0,0,1,0,0.0179385080645
0,0,1,0,0,0,0,0,0,1,1,0.0167548828125
0,0,1,0,0,0,0,0,0,1,2,0.0171767578125
0,0,1,0,0,0,0,0,0,2,0,0.0592734375
0,0,1,0,0,0,0,0,0,2,1,0.0521892361111
0,0,1,0,0,0,0,0,0,2,2,0.0520590277778
0,0,1,0,0,0,0,0,1,0,0,0.0306875
0,0,1,0,0,0,0,0,1,0,1,0.02990625
0,0,1,0,0,0,0,0,1,0,2,0.0276427083333
0,0,1,0,0,0,0,0,1,1,0,0.0261099137931
0,0,1,0,0,0,0,0,1,1,1,0.0245655241935
0,0,1,0,0,0,0,0,1,1,2,0.0248114919355
0,0,1,0,0,0,0,0,1,2,0,0.99796875
0,0,1,0,0,0,0,0,1,2,1,1.44884191768
0,0,1,0,0,0,0,0,1,2,2,0.9994375
0,0,1,0,0,0,0,1,0,0,0,0.0210826612903
0,0,1,0,0,0,0,1,0,0,1,0.0210040322581
0,0,1,0,0,0,0,1,0,0,2,0.0230614224138
0,0,1,0,0,0,0,1,0,1,0,0.02175
0,0,1,0,0,0,0,1,0,1,1,0.0221691810345
0,0,1,0,0,0,0,1,0,1,2,0.0198528225806
0,0,1,0,0,0,0,1,0,2,0,0.1237109375
0,0,1,0,0,0,0,1,0,2,1,0.12218359375
0,0,1,0,0,0,0,1,0,2,2,0.136973214286
0,0,1,0,0,0,0,1,1,0,0,0.0238225806452
0,0,1,0,0,0,0,1,1,0,1,0.0234304435484
0,0,1,0,0,0,0,1,1,0,2,0.0261778017241
0,0,1,0,0,0,0,1,1,1,0,0.0253728448276
0,0,1,0,0,0,0,1,1,1,1,0.0227666666667
0,0,1,0,0,0,0,1,1,1,2,0.0226320564516
0,0,1,0,0,0,0,1,1,2,0,1.4560601632
0,0,1,0,0,0,0,1,1,2,1,1.45845038604
0,0,1,0,0,0,0,1,1,2,2,1.46540521087
0,0,1,0,0,0,1,0,0,0,0,0.0243799568966
0,0,1,0,0,0,1,0,0,0,1,0.0225772916667
0,0,1,0,0,0,1,0,0,0,2,0.0219933467742
0,0,1,0,0,0,1,0,0,1,0,0.020975625
0,0,1,0,0,0,1,0,0,1,1,0.0195318359375
0,0,1,0,0,0,1,0,0,1,2,0.0197212890625
0,0,1,0,0,0,1,0,0,2,0,0.99555
0,0,1,0,0,0,1,0,0,2,1,0.332172916667
0,0,1,0,0,0,1,0,0,2,2,0.328977083333
0,0,1,0,0,0,1,0,1,0,0,0.0469196875
0,0,1,0,0,0,1,0,1,0,1,0.0498338815789
0,0,1,0,0,0,1,0,1,0,2,0.0462503125
0,0,1,0,0,0,1,0,1,1,0,0.0339574519231
0,0,1,0,0,0,1,0,1,1,1,0.0336254807692
0,0,1,0,0,0,1,0,1,1,2,0.03746484375
0,0,1,0,0,0,1,0,1,2,0,1.55708118647
0,0,1,0,0,0,1,0,1,2,1,1.55780013159
0,0,1,0,0,0,1,0,1,2,2,1.55992239633
0,0,1,0,0,0,1,1,0,0,0,0.0355442934783
0,0,1,0,0,0,1,1,0,0,1,0.0288346153846
0,0,1,0,0,0,1,1,0,0,2,0.0427565789474
0,0,1,0,0,0,1,1,0,1,0,0.0264262019231
0,0,1,0,0,0,1,1,0,1,1,0.0295
0,0,1,0,0,0,1,1,0,1,2,0.0251158482143
0,0,1,0,0,0,1,1,0,2,0,0.32556875
0,0,1,0,0,0,1,1,0,2,1,0.2453359375
0,0,1,0,0,0,1,1,0,2,2,0.9873625
0,0,1,0,0,0,1,1,1,0,0,0.0349018229167
0,0,1,0,0,0,1,1,1,0,1,0.0451069078947
0,0,1,0,0,0,1,1,1,0,2,0.0344674479167
0,0,1,0,0,0,1,1,1,1,0,0.0259478448276
0,0,1,0,0,0,1,1,1,1,1,0.0289644230769
0,0,1,0,0,0,1,1,1,1,2,0.0283722222222
0,0,1,0,0,0,1,1,1,2,0,0.19666
0,0,1,0,0,0,1,1,1,2,1,0.48924375
0,0,1,0,0,0,1,1,1,2,2,0.4945875
0,0,1,0,0,1,0,0,0,0,0,1.97709255422
0,0,1,0,0,1,0,0,0,0,1,1.98425893763
0,0,1,0,0,1,0,0,0,0,2,1.98405977918
0,0,1,0,0,1,0,0,0,1,0,1.99380186988
0,0,1,0,0,1,0,0,0,1,1,1.97585519553
0,0,1,0,0,1,0,0,0,1,2,1.98622686958
0,0,1,0,0,1,0,0,0,2,0,1.98575400184
0,0,1,0,0,1,0,0,0,2,1,1.98287180596
0,0,1,0,0,1,0,0,0,2,2,1.98697621562
0,0,1,0,0,1,0,0,1,0,0,1.98242321002
0,0,1,0,0,1,0,0,1,0,1,1.97893723743
0,0,1,0,0,1,0,0,1,0,2,1.9790422845
0,0,1,0,0,1,0,0,1,1,0,1.98590583504
0,0,1,0,0,1,0,0,1,1,1,1.98283219531
0,0,1,0,0,1,0,0,1,1,2,1.98580749283
0,0,1,0,0,1,0,0,1,2,0,1.98645466501
0,0,1,0,0,1,0,0,1,2,1,1.97979074804
0,0,1,0,0,1,0,0,1,2,2,1.98550020084
0,0,1,0,0,1,0,1,0,0,0,1.98019386396
0,0,1,0,0,1,0,1,0,0,1,1.97827194653
0,0,1,0,0,1,0,1,0,0,2,1.9856556839
0,0,1,0,0,1,0,1,0,1,0,1.98662662558
0,0,1,0,0,1,0,1,0,1,1,1.98065503343
0,0,1,0,0,1,0,1,0,1,2,1.98888965493
0,0,1,0,0,1,0,1,0,2,0,1.98140604687
0,0,1,0,0,1,0,1,0,2,1,1.98784250171
0,0,1,0,0,1,0,1,0,2,2,1.98191608905
0,0,1,0,0,1,0,1,1,0,0,1.98876966039
0,0,1,0,0,1,0,1,1,0,1,1.97851881488
0,0,1,0,0,1,0,1,1,0,2,1.98429300488
0,0,1,0,0,1,0,1,1,1,0,1.98049468302
0,0,1,0,0,1,0,1,1,1,1,1.98893808446
0,0,1,0,0,1,0,1,1,1,2,1.9856358851
0,0,1,0,0,1,0,1,1,2,0,1.98423413749
0,0,1,0,0,1,0,1,1,2,1,1.98244244413
0,0,1,0,0,1,0,1,1,2,2,1.98700854188
0,0,1,0,0,1,1,0,0,0,0,1.58700290308
0,0,1,0,0,1,1,0,0,0,1,1.59331212613
0,0,1,0,0,1,1,0,0,0,2,1.59137065918
0,0,1,0,0,1,1,0,0,1,0,1.56273439324
0,0,1,0,0,1,1,0,0,1,1,1.5548815899
0,0,1,0,0,1,1,0,0,1,2,1.55076188914
0,0,1,0,0,1,1,0,0,2,0,1.63551963342
0,0,1,0,0,1,1,0,0,2,1,1.5930818614
0,0,1,0,0,1,1,0,0,2,2,1.5979800393
0,0,1,0,0,1,1,0,1,0,0,1.70292459029
0,0,1,0,0,1,1,0,1,0,1,1.69940833483
0,0,1,0,0,1,1,0,1,0,2,1.70046585725
0,0,1,0,0,1,1,0,1,1,0,1.70909911791
0,0,1,0,0,1,1,0,1,1,1,1.68982521188
0,0,1,0,0,1,1,0,1,1,2,1.69212945155
0,0,1,0,0,1,1,0,1,2,0,1.71599256311
0,0,1,0,0,1,1,0,1,2,1,1.70810625073
0,0,1,0,0,1,1,0,1,2,2,1.69489294985
0,0,1,0,0,1,1,1,0,0,0,0.108002083333
0,0,1,0,0,1,1,1,0,0,1,0.1390875
0,0,1,0,0,1,1,1,0,0,2,0.24635625
0,0,1,0,0,1,1,1,0,1,0,0.0792567708333
0,0,1,0,0,1,1,1,0,1,1,0.107788194444
0,0,1,0,0,1,1,1,0,1,2,0.108125
0,0,1,0,0,1,1,1,0,2,0,0.99720625
0,0,1,0,0,1,1,1,0,2,1,1.50396932917
0,0,1,0,0,1,1,1,0,2,2,1.5325229238
0,0,1,0,0,1,1,1,1,0,0,1.48261242924
0,0,1,0,0,1,1,1,1,0,1,1.4910920919
0,0,1,0,0,1,1,1,1,0,2,0.494478125
0,0,1,0,0,1,1,1,1,1,0,0.2473640625
0,0,1,0,0,1,1,1,1,1,1,0.330610416667
0,0,1,0,0,1,1,1,1,1,2,0.332695833333
0,0,1,0,0,1,1,1,1,2,0,1.55665140471
0,0,1,0,0,1,1,1,1,2,1,1.55162567829
0,0,1,0,0,1,1,1,1,2,2,1.55528606328
0,0,1,0,1,0,0,0,0,0,0,0.0240734953704
0,0,1,0,1,0,0,0,0,0,1,0.0196936491935
0,0,1,0,1,0,0,0,0,0,2,0.0184451612903
0,0,1,0,1,0,0,0,0,1,0,0.0173330645161
0,0,1,0,1,0,0,0,0,1,1,0.0197620689655
0,0,1,0,1,0,0,0,0,1,2,0.0200570043103
0,0,1,0,1,0,0,0,0,2,0,0.0390487771739
0,0,1,0,1,0,0,0,0,2,1,0.0343883413462
0,0,1,0,1,0,0,0,0,2,2,0.0311328125
0,0,1,0,1,0,0,0,1,0,0,1.64266585108
0,0,1,0,1,0,0,0,1,0,1,1.64356578955
0,0,1,0,1,0,0,0,1,0,2,1.63184928962
0,0,1,0,1,0,0,0,1,1,0,1.63206711708
0,0,1,0,1,0,0,0,1,1,1,1.64328681145
0,0,1,0,1,0,0,0,1,1,2,1.64470583703
0,0,1,0,1,0,0,0,1,2,0,1.6230129112
0,0,1,0,1,0,0,0,1,2,1,1.61778774521
0,0,1,0,1,0,0,0,1,2,2,1.62486391089
0,0,1,0,1,0,0,1,0,0,0,0.0314485576923
0,0,1,0,1,0,0,1,0,0,1,0.0292217633929
0,0,1,0,1,0,0,1,0,0,2,0.026541875
0,0,1,0,1,0,0,1,0,1,0,0.036010326087
0,0,1,0,1,0,0,1,0,1,1,0.0248417708333
0,0,1,0,1,0,0,1,0,1,2,0.0296796296296
0,0,1,0,1,0,0,1,0,2,0,0.120473828125
0,0,1,0,1,0,0,1,0,2,1,0.140192857143
0,0,1,0,1,0,0,1,0,2,2,0.122769921875
0,0,1,0,1,0,0,1,1,0,0,0.1952275
0,0,1,0,1,0,0,1,1,0,1,0.1955875
0,0,1,0,1,0,0,1,1,0,2,0.24772890625
0,0,1,0,1,0,0,1,1,1,0,0.4975625
0,0,1,0,1,0,0,1,1,1,1,0.197634375
0,0,1,0,1,0,0,1,1,1,2,0.19699625
0,0,1,0,1,0,0,1,1,2,0,1.51834991771
0,0,1,0,1,0,0,1,1,2,1,1.51121664981
0,0,1,0,1,0,0,1,1,2,2,1.52551974506
0,0,1,0,1,0,1,0,0,0,0,0.0255197198276
0,0,1,0,1,0,1,0,0,0,1,0.0235214583333
0,0,1,0,1,0,1,0,0,0,2,0.0246433333333
0,0,1,0,1,0,1,0,0,1,0,0.022005625
0,0,1,0,1,0,1,0,0,1,1,0.023549137931
0,0,1,0,1,0,1,0,0,1,2,0.0260291294643
0,0,1,0,1,0,1,0,0,2,0,0.4896578125
0,0,1,0,1,0,1,0,0,2,1,0.196185
0,0,1,0,1,0,1,0,0,2,2,0.326478125
0,0,1,0,1,0,1,0,1,0,0,0.995028125
0,0,1,0,1,0,1,0,1,0,1,1.47972187001
0,0,1,0,1,0,1,0,1,0,2,0.998725
0,0,1,0,1,0,1,0,1,1,0,0.99954375
0,0,1,0,1,0,1,0,1,1,1,0.328265625
0,0,1,0,1,0,1,0,1,1,2,0.993165625
0,0,1,0,1,0,1,0,1,2,0,1.59785758779
0,0,1,0,1,0,1,0,1,2,1,1.56809765523
0,0,1,0,1,0,1,0,1,2,2,1.57377908261
0,0,1,0,1,0,1,1,0,0,0,0.496125
0,0,1,0,1,0,1,1,0,0,1,1.5638889156
0,0,1,0,1,0,1,1,0,0,2,0.4955484375
0,0,1,0,1,0,1,1,0,1,0,0.997328125
0,0,1,0,1,0,1,1,0,1,1,0.497153125
0,0,1,0,1,0,1,1,0,1,2,1.5322062361
0,0,1,0,1,0,1,1,0,2,0,1.53772772967
0,0,1,0,1,0,1,1,0,2,1,1.54240010912
0,0,1,0,1,0,1,1,0,2,2,1.55007930796
0,0,1,0,1,0,1,1,1,0,0,0.99560625
0,0,1,0,1,0,1,1,1,0,1,1.55886918891
0,0,1,0,1,0,1,1,1,0,2,0.998521875
0,0,1,0,1,0,1,1,1,1,0,1.55365867718
0,0,1,0,1,0,1,1,1,1,1,0.99796875
0,0,1,0,1,0,1,1,1,1,2,0.994303125
0,0,1,0,1,0,1,1,1,2,0,1.57526197054
0,0,1,0,1,0,1,1,1,2,1,1.57555066337
0,0,1,0,1,0,1,1,1,2,2,1.60659659621
0,0,1,0,1,1,0,0,0,0,0,1.97636285776
0,0,1,0,1,1,0,0,0,0,1,1.98439655307
0,0,1,0,1,1,0,0,0,0,2,1.98953342251
0,0,1,0,1,1,0,0,0,1,0,1.98168727936
0,0,1,0,1,1,0,0,0,1,1,1.98818670222
0,0,1,0,1,1,0,0,0,1,2,1.98330746544
0,0,1,0,1,1,0,0,0,2,0,1.98542524063
0,0,1,0,1,1,0,0,0,2,1,1.97937348503
0,0,1,0,1,1,0,0,0,2,2,1.98337926108
0,0,1,0,1,1,0,0,1,0,0,1.98058039986
0,0,1,0,1,1,0,0,1,0,1,1.98735876221
0,0,1,0,1,1,0,0,1,0,2,1.98114618936
0,0,1,0,1,1,0,0,1,1,0,1.98375195118
0,0,1,0,1,1,0,0,1,1,1,1.98669760508
0,0,1,0,1,1,0,0,1,1,2,1.98060430212
0,0,1,0,1,1,0,0,1,2,0,1.97658368089
0,0,1,0,1,1,0,0,1,2,1,1.97682184493
0,0,1,0,1,1,0,0,1,2,2,1.98092663314
0,0,1,0,1,1,0,1,0,0,0,1.9784316635
0,0,1,0,1,1,0,1,0,0,1,1.98507017521
0,0,1,0,1,1,0,1,0,0,2,1.98490213955
0,0,1,0,1,1,0,1,0,1,0,1.99232398194
0,0,1,0,1,1,0,1,0,1,1,1.98319660629
0,0,1,0,1,1,0,1,0,1,2,1.98760214147
0,0,1,0,1,1,0,1,0,2,0,1.98959127872
0,0,1,0,1,1,0,1,0,2,1,2.0
0,0,1,0,1,1,0,1,0,2,2,1.98790054453
0,0,1,0,1,1,0,1,1,0,0,1.98503635844
0,0,1,0,1,1,0,1,1,0,1,1.98818495359
0,0,1,0,1,1,0,1,1,0,2,1.9885464219
0,0,1,0,1,1,0,1,1,1,0,1.99085683311
0,0,1,0,1,1,0,1,1,1,1,1.99468140922
0,0,1,0,1,1,0,1,1,1,2,1.98545836171
0,0,1,0,1,1,0,1,1,2,0,1.98064332925
0,0,1,0,1,1,0,1,1,2,1,1.98528096951
0,0,1,0,1,1,0,1,1,2,2,1.98543283983
0,0,1,0,1,1,1,0,0,0,0,1.61639203477
0,0,1,0,1,1,1,0,0,0,1,1.60345606816
0,0,1,0,1,1,1,0,0,0,2,1.60310748573
0,0,1,0,1,1,1,0,0,1,0,1.5979070265
0,0,1,0,1,1,1,0,0,1,1,1.59754771033
0,0,1,0,1,1,1,0,0,1,2,1.60766321197
0,0,1,0,1,1,1,0,0,2,0,1.61848334385
0,0,1,0,1,1,1,0,0,2,1,1.60056857333
0,0,1,0,1,1,1,0,0,2,2,1.6199082444
0,0,1,0,1,1,1,0,1,0,0,1.747839916
0,0,1,0,1,1,1,0,1,0,1,1.73938490603
0,0,1,0,1,1,1,0,1,0,2,1.72828363783
0,0,1,0,1,1,1,0,1,1,0,1.71706347065
0,0,1,0,1,1,1,0,1,1,1,1.73844372496
0,0,1,0,1,1,1,0,1,1,2,1.73264150792
0,0,1,0,1,1,1,0,1,2,0,1.7051994114
0,0,1,0,1,1,1,0,1,2,1,1.70416245048
0,0,1,0,1,1,1,0,1,2,2,1.69937821739
0,0,1,0,1,1,1,1,0,0,0,1.67714213842
0,0,1,0,1,1,1,1,0,0,1,1.65036260741
0,0,1,0,1,1,1,1,0,0,2,1.63296935462
0,0,1,0,1,1,1,1,0,1,0,1.63263544604
0,0,1,0,1,1,1,1,0,1,1,1.61804226765
0,0,1,0,1,1,1,1,0,1,2,1.63941783131
0,0,1,0,1,1,1,1,0,2,0,1.63682471443
0,0,1,0,1,1,1,1,0,2,1,1.66245106382
0,0,1,0,1,1,1,1,0,2,2,1.64136608636
0,0,1,0,1,1,1,1,1,0,0,1.65618376781
0,0,1,0,1,1,1,1,1,0,1,1.66583406173
0,0,1,0,1,1,1,1,1,0,2,1.6455493234
0,0,1,0,1,1,1,1,1,1,0,1.6392610323
0,0,1,0,1,1,1,1,1,1,1,1.67045750364
0,0,1,0,1,1,1,1,1,1,2,1.66972708198
0,0,1,0,1,1,1,1,1,2,0,1.68867954023
0,0,1,0,1,1,1,1,1,2,1,1.620236158
0,0,1,0,1,1,1,1,1,2,2,1.64856793887
0,0,1,1,0,0,0,0,0,0,0,0.0177641129032
0,0,1,1,0,0,0,0,0,0,1,0.0181510416667
0,0,1,1,0,0,0,0,0,0,2,0.0179153225806
0,0,1,1,0,0,0,0,0,1,0,0.01785
0,0,1,1,0,0,0,0,0,1,1,0.0169788306452
0,0,1,1,0,0,0,0,0,1,2,0.0194859913793
0,0,1,1,0,0,0,0,0,2,0,0.022275862069
0,0,1,1,0,0,0,0,0,2,1,0.01848828125
0,0,1,1,0,0,0,0,0,2,2,0.018060546875
0,0,1,1,0,0,0,0,1,0,0,0.0238266129032
0,0,1,1,0,0,0,0,1,0,1,0.0233991935484
0,0,1,1,0,0,0,0,1,0,2,0.0250052083333
0,0,1,1,0,0,0,0,1,1,0,0.0244479166667
0,0,1,1,0,0,0,0,1,1,1,0.0252413793103
0,0,1,1,0,0,0,0,1,1,2,0.023341733871
0,0,1,1,0,0,0,0,1,2,0,0.0239566532258
0,0,1,1,0,0,0,0,1,2,1,0.0227314453125
0,0,1,1,0,0,0,0,1,2,2,0.02316015625
0,0,1,1,0,0,0,1,0,0,0,0.0180211693548
0,0,1,1,0,0,0,1,0,0,1,0.0176640625
0,0,1,1,0,0,0,1,0,0,2,0.0178225806452
0,0,1,1,0,0,0,1,0,1,0,0.019109375
0,0,1,1,0,0,0,1,0,1,1,0.016826171875
0,0,1,1,0,0,0,1,0,1,2,0.01906875
0,0,1,1,0,0,0,1,0,2,0,0.0226677083333
0,0,1,1,0,0,0,1,0,2,1,0.022059375
0,0,1,1,0,0,0,1,0,2,2,0.0222364583333
0,0,1,1,0,0,0,1,1,0,0,0.019619140625
0,0,1,1,0,0,0,1,1,0,1,0.0203790322581
0,0,1,1,0,0,0,1,1,0,2,0.0200693359375
0,0,1,1,0,0,0,1,1,1,0,0.0192158203125
0,0,1,1,0,0,0,1,1,1,1,0.0198296370968
0,0,1,1,0,0,0,1,1,1,2,0.0200977822581
0,0,1,1,0,0,0,1,1,2,0,0.0248556034483
0,0,1,1,0,0,0,1,1,2,1,0.02400625
0,0,1,1,0,0,0,1,1,2,2,0.0246799568966
0,0,1,1,0,0,1,0,0,0,0,0.0198079166667
0,0,1,1,0,0,1,0,0,0,1,0.0208804166667
0,0,1,1,0,0,1,0,0,0,2,0.020729375
0,0,1,1,0,0,1,0,0,1,0,0.01958125
0,0,1,1,0,0,1,0,0,1,1,0.0217586206897
0,0,1,1,0,0,1,0,0,1,2,0.0185800403226
0,0,1,1,0,0,1,0,0,2,0,0.0272414351852
0,0,1,1,0,0,1,0,0,2,1,0.0212466796875
0,0,1,1,0,0,1,0,0,2,2,0.022764516129
0,0,1,1,0,0,1,0,1,0,0,0.0285038793103
0,0,1,1,0,0,1,0,1,0,1,0.0287068965517
0,0,1,1,0,0,1,0,1,0,2,0.0273845833333
0,0,1,1,0,0,1,0,1,1,0,0.0287441810345
0,0,1,1,0,0,1,0,1,1,1,0.0316303240741
0,0,1,1,0,0,1,0,1,1,2,0.02755125
0,0,1,1,0,0,1,0,1,2,0,0.0497361842105
0,0,1,1,0,0,1,0,1,2,1,0.0453220238095
0,0,1,1,0,0,1,0,1,2,2,0.0389895833333
0,0,1,1,0,0,1,1,0,0,0,0.0239191964286
0,0,1,1,0,0,1,1,0,0,1,0.02757525
0,0,1,1,0,0,1,1,0,0,2,0.030453125
0,0,1,1,0,0,1,1,0,1,0,0.0224738839286
